BIAF01,BIAF02,BIAF03,BIAF04,BIAF05,BIAF06,BIAF07,BIAF08,BIAF09,BIAF10_01,BIAF10_02,BIAF10_03,BIAF10_04,NIVEL_ACTIVIDAD_FISICA
8,,8,,5,90.0,720,,2.0,2.0,2.0,1.0,2.0,3.0
8,,8,,8,,9999,10.0,,,,,,3.0
8,,7,420.0,7,420.0,60,,2.0,1.0,1.0,1.0,2.0,1.0
8,,8,,8,,60,9.0,,,,,,3.0
8,,4,120.0,4,240.0,300,,1.0,2.0,1.0,2.0,1.0,2.0
8,,8,,8,,360,1.0,,,,,,3.0
8,,8,,3,180.0,300,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,7,840.0,60,,2.0,1.0,1.0,1.0,2.0,2.0
8,,8,,7,1200.0,180,,2.0,1.0,1.0,1.0,1.0,1.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,8,,7,140.0,240,,2.0,1.0,2.0,1.0,1.0,3.0
8,,8,,8,,240,1.0,,,,,,3.0
8,,8,,7,420.0,9999,,2.0,1.0,2.0,2.0,1.0,2.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,8,,2,480.0,300,,2.0,2.0,1.0,1.0,2.0,3.0
8,,2,30.0,8,,150,,10.0,2.0,1.0,2.0,2.0,3.0
8,,8,,8,,480,5.0,,,,,,3.0
8,,8,,3,60.0,300,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,180,5.0,,,,,,3.0
8,,2,180.0,6,60.0,480,,2.0,1.0,2.0,1.0,1.0,2.0
8,,8,,8,,240,9.0,,,,,,3.0
3,180.0,8,,8,,120,,2.0,1.0,2.0,1.0,1.0,2.0
2,120.0,8,,1,120.0,420,,2.0,1.0,2.0,2.0,1.0,3.0
8,,8,,3,180.0,300,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,7,2400.0,240,,10.0,2.0,1.0,1.0,2.0,1.0
8,,3,180.0,2,120.0,300,,2.0,1.0,2.0,1.0,1.0,2.0
8,,8,,3,90.0,300,,2.0,1.0,2.0,1.0,1.0,3.0
8,,8,,2,120.0,240,,6.0,2.0,2.0,2.0,1.0,3.0
8,,3,180.0,8,,720,,2.0,2.0,2.0,2.0,1.0,3.0
8,,2,60.0,2,45.0,60,,10.0,2.0,2.0,2.0,1.0,3.0
3,180.0,8,,8,,480,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,4,120.0,240,,2.0,1.0,2.0,1.0,2.0,3.0
8,,8,,5,300.0,420,,9.0,1.0,2.0,1.0,2.0,2.0
8,,8,,8,,240,8.0,,,,,,3.0
8,,8,,7,2520.0,180,,2.0,1.0,1.0,1.0,2.0,1.0
8,,8,,3,180.0,180,,11.0,2.0,2.0,1.0,2.0,3.0
4,1200.0,8,,7,420.0,9999,,3.0,2.0,2.0,2.0,1.0,1.0
8,,6,1800.0,8,,9999,,11.0,1.0,1.0,1.0,2.0,2.0
8,,8,,2,180.0,180,,1.0,1.0,2.0,2.0,2.0,3.0
4,480.0,6,360.0,8,,540,,1.0,2.0,2.0,2.0,1.0,1.0
8,,8,,1,60.0,120,,9.0,1.0,2.0,2.0,2.0,3.0
8,,8,,2,120.0,300,,10.0,2.0,2.0,1.0,2.0,3.0
8,,8,,8,,360,1.0,,,,,,3.0
8,,8,,1,15.0,300,,2.0,2.0,2.0,1.0,2.0,3.0
3,180.0,8,,8,,180,,1.0,2.0,2.0,2.0,1.0,2.0
3,360.0,8,,3,360.0,240,,1.0,2.0,2.0,2.0,1.0,1.0
1,120.0,8,,7,550.0,300,,1.0,2.0,2.0,2.0,1.0,2.0
8,,8,,5,60.0,60,,2.0,2.0,1.0,1.0,2.0,3.0
3,270.0,7,120.0,7,210.0,420,,1.0,2.0,2.0,1.0,1.0,1.0
8,,8,,7,420.0,120,,2.0,1.0,1.0,1.0,1.0,2.0
8,,8,,8,,720,1.0,,,,,,3.0
8,,8,,8,,110,2.0,,,,,,3.0
8,,8,,2,60.0,480,,6.0,2.0,2.0,2.0,1.0,3.0
8,,2,120.0,6,180.0,180,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,600,1.0,,,,,,3.0
8,,8,,8,,9999,1.0,,,,,,3.0
3,360.0,5,1800.0,8,,300,,7.0,2.0,1.0,2.0,1.0,1.0
5,300.0,8,,2,120.0,180,,1.0,2.0,1.0,1.0,1.0,1.0
4,360.0,2,240.0,6,180.0,300,,1.0,1.0,2.0,1.0,1.0,1.0
8,,8,,8,,60,1.0,,,,,,3.0
8,,8,,7,210.0,150,,2.0,1.0,2.0,1.0,2.0,2.0
7,1260.0,7,1260.0,7,1800.0,240,,1.0,1.0,2.0,1.0,1.0,1.0
2,80.0,2,80.0,7,2400.0,60,,2.0,1.0,1.0,1.0,1.0,1.0
8,,8,,6,1440.0,360,,2.0,2.0,1.0,2.0,2.0,2.0
7,630.0,8,,7,9999.0,60,,1.0,2.0,1.0,2.0,1.0,
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,2,60.0,120,,6.0,2.0,2.0,2.0,1.0,3.0
3,270.0,8,,8,,570,,1.0,2.0,2.0,2.0,1.0,1.0
5,1200.0,8,,5,150.0,180,,9.0,2.0,1.0,1.0,2.0,1.0
2,120.0,2,120.0,4,120.0,600,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,1,60.0,3,75.0,420,,6.0,2.0,2.0,2.0,1.0,3.0
8,,8,,5,300.0,300,,2.0,2.0,1.0,2.0,2.0,2.0
8,,8,,8,,420,1.0,,,,,,3.0
8,,8,,8,,480,5.0,,,,,,3.0
8,,8,,7,3360.0,300,,6.0,1.0,1.0,2.0,2.0,1.0
8,,2,180.0,5,150.0,240,,2.0,2.0,2.0,1.0,1.0,2.0
2,120.0,8,,8,,180,,2.0,2.0,2.0,2.0,1.0,3.0
6,1080.0,8,,2,120.0,120,,1.0,2.0,1.0,1.0,1.0,1.0
8,,8,,6,120.0,360,,2.0,1.0,1.0,1.0,2.0,3.0
1,180.0,8,,7,70.0,480,,1.0,2.0,1.0,1.0,2.0,2.0
8,,8,,5,50.0,60,,1.0,2.0,1.0,2.0,2.0,3.0
2,120.0,8,,8,,480,,2.0,2.0,2.0,2.0,2.0,3.0
8,,8,,8,,360,1.0,,,,,,3.0
3,180.0,1,60.0,5,150.0,480,,2.0,2.0,2.0,1.0,1.0,2.0
1,60.0,5,300.0,5,300.0,120,,1.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,360,1.0,,,,,,3.0
3,300.0,8,,7,70.0,240,,9.0,2.0,1.0,1.0,1.0,1.0
8,,3,390.0,8,,600,,2.0,2.0,2.0,1.0,1.0,3.0
1,120.0,8,,7,600.0,120,,2.0,1.0,1.0,1.0,1.0,2.0
2,240.0,8,,2,60.0,180,,2.0,1.0,2.0,1.0,1.0,3.0
8,,8,,7,210.0,120,,2.0,2.0,1.0,2.0,2.0,2.0
7,420.0,8,,8,,120,,2.0,2.0,1.0,2.0,2.0,1.0
8,,8,,7,840.0,180,,9.0,2.0,2.0,2.0,1.0,2.0
2,60.0,2,60.0,8,,30,,2.0,2.0,2.0,2.0,1.0,3.0
8,,7,420.0,7,420.0,120,,3.0,2.0,2.0,1.0,1.0,1.0
8,,8,,8,,120,2.0,,,,,,3.0
2,180.0,5,300.0,4,240.0,120,,10.0,2.0,1.0,1.0,1.0,1.0
8,,8,,1,60.0,480,,10.0,2.0,2.0,2.0,1.0,3.0
5,300.0,8,,5,600.0,180,,2.0,2.0,2.0,1.0,1.0,1.0
8,,8,,7,600.0,120,,9.0,2.0,1.0,1.0,1.0,2.0
7,1200.0,4,300.0,7,720.0,180,,2.0,2.0,1.0,1.0,1.0,1.0
3,60.0,8,,7,210.0,480,,1.0,2.0,2.0,1.0,1.0,2.0
8,,8,,7,100.0,420,,2.0,2.0,2.0,1.0,2.0,3.0
8,,8,,8,,180,9.0,,,,,,3.0
1,120.0,8,,8,,240,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,5,300.0,420,,2.0,1.0,1.0,1.0,1.0,2.0
8,,8,,7,420.0,180,,2.0,2.0,1.0,2.0,2.0,2.0
8,,4,60.0,5,60.0,90,,3.0,2.0,2.0,1.0,2.0,3.0
8,,8,,8,,9999,8.0,,,,,,3.0
5,300.0,8,,8,,420,,2.0,2.0,2.0,2.0,1.0,1.0
3,360.0,1,180.0,7,2100.0,240,,2.0,2.0,1.0,2.0,2.0,1.0
8,,8,,8,,180,8.0,,,,,,3.0
8,,8,,8,,600,10.0,,,,,,3.0
5,300.0,8,,8,,180,,1.0,2.0,2.0,1.0,1.0,1.0
8,,8,,8,,240,9.0,,,,,,3.0
5,120.0,8,,8,,120,,1.0,2.0,2.0,2.0,1.0,2.0
8,,8,,8,,270,1.0,,,,,,3.0
8,,8,,8,,360,5.0,,,,,,3.0
8,,8,,3,180.0,360,,2.0,2.0,2.0,2.0,1.0,3.0
3,180.0,8,,8,,300,,2.0,2.0,2.0,2.0,1.0,2.0
8,,4,240.0,4,240.0,240,,2.0,1.0,1.0,1.0,1.0,2.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,8,,7,2100.0,240,,10.0,1.0,2.0,1.0,2.0,1.0
8,,8,,5,300.0,240,,9.0,1.0,2.0,1.0,2.0,2.0
8,,6,180.0,2,120.0,240,,2.0,1.0,1.0,1.0,1.0,2.0
1,60.0,8,,6,120.0,60,,2.0,1.0,2.0,1.0,1.0,2.0
8,,8,,5,300.0,600,,1.0,1.0,1.0,2.0,2.0,2.0
8,,3,90.0,8,,135,,1.0,2.0,2.0,2.0,1.0,3.0
8,,8,,2,60.0,120,,2.0,2.0,2.0,1.0,2.0,3.0
8,,8,,5,420.0,240,,10.0,2.0,1.0,1.0,2.0,2.0
5,300.0,7,840.0,7,840.0,300,,1.0,1.0,1.0,1.0,1.0,1.0
6,720.0,2,120.0,2,240.0,360,,1.0,2.0,2.0,2.0,1.0,1.0
2,60.0,8,,7,80.0,120,,1.0,1.0,2.0,1.0,1.0,2.0
8,,8,,8,,300,1.0,,,,,,3.0
3,60.0,8,,7,840.0,120,,1.0,1.0,1.0,1.0,1.0,1.0
8,,8,,3,150.0,240,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,2,120.0,240,,2.0,1.0,2.0,2.0,2.0,3.0
8,,8,,5,300.0,360,,3.0,1.0,2.0,1.0,2.0,2.0
3,240.0,8,,3,180.0,240,,2.0,2.0,2.0,1.0,1.0,1.0
8,,8,,5,300.0,30,,10.0,2.0,2.0,2.0,1.0,2.0
8,,8,,8,,180,5.0,,,,,,3.0
8,,8,,1,240.0,120,,1.0,1.0,2.0,1.0,2.0,3.0
8,,8,,7,420.0,540,,2.0,1.0,1.0,1.0,2.0,2.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,1,120.0,1,120.0,360,,2.0,2.0,1.0,1.0,2.0,3.0
8,,8,,3,180.0,180,,2.0,2.0,2.0,1.0,2.0,3.0
8,,8,,7,420.0,9999,,2.0,1.0,2.0,1.0,2.0,2.0
8,,8,,3,90.0,300,,6.0,1.0,1.0,1.0,2.0,3.0
8,,8,,8,,300,2.0,,,,,,3.0
3,180.0,8,,8,,540,,2.0,1.0,1.0,1.0,1.0,2.0
8,,8,,7,120.0,480,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,5,60.0,60,,2.0,2.0,2.0,1.0,2.0,3.0
8,,8,,2,120.0,360,,2.0,2.0,2.0,1.0,2.0,3.0
6,3120.0,2,120.0,7,180.0,90,,2.0,2.0,1.0,1.0,1.0,1.0
7,70.0,8,,8,,240,,1.0,1.0,1.0,1.0,1.0,3.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,7,420.0,600,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,8,,240,1.0,,,,,,3.0
8,,8,,8,,600,8.0,,,,,,3.0
5,300.0,2,120.0,7,840.0,120,,1.0,1.0,1.0,1.0,1.0,1.0
8,,8,,5,100.0,15,,1.0,1.0,2.0,2.0,1.0,3.0
8,,5,900.0,4,120.0,180,,1.0,1.0,2.0,1.0,1.0,1.0
8,,2,120.0,4,120.0,360,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,8,,240,1.0,,,,,,3.0
8,,8,,2,120.0,240,,2.0,1.0,1.0,1.0,2.0,3.0
8,,8,,7,180.0,120,,2.0,2.0,2.0,1.0,2.0,3.0
6,360.0,8,,6,360.0,240,,9.0,2.0,2.0,2.0,1.0,1.0
8,,8,,5,9999.0,420,,11.0,1.0,2.0,1.0,1.0,
8,,7,2640.0,8,,240,,2.0,1.0,1.0,2.0,2.0,1.0
8,,1,30.0,7,420.0,30,,2.0,2.0,1.0,1.0,1.0,2.0
3,180.0,8,,3,90.0,30,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,5,300.0,300,,2.0,2.0,2.0,1.0,2.0,2.0
8,,8,,3,240.0,180,,2.0,2.0,2.0,1.0,2.0,3.0
8,,8,,8,,300,1.0,,,,,,3.0
8,,8,,4,240.0,60,,2.0,2.0,2.0,2.0,1.0,3.0
8,,7,420.0,7,420.0,180,,2.0,1.0,2.0,1.0,2.0,1.0
8,,8,,4,240.0,480,,1.0,2.0,2.0,2.0,1.0,3.0
8,,8,,3,240.0,360,,2.0,1.0,2.0,1.0,1.0,3.0
8,,8,,4,240.0,120,,9.0,2.0,2.0,1.0,2.0,3.0
8,,8,,8,,9999,1.0,,,,,,3.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,2,90.0,540,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,7,230.0,240,,2.0,1.0,1.0,1.0,2.0,2.0
8,,8,,8,,480,2.0,,,,,,3.0
8,,8,,8,,240,5.0,,,,,,3.0
8,,3,180.0,2,80.0,180,,2.0,2.0,1.0,1.0,1.0,2.0
8,,8,,5,1080.0,300,,2.0,1.0,1.0,1.0,2.0,2.0
2,90.0,2,30.0,5,75.0,300,,2.0,2.0,2.0,1.0,1.0,2.0
8,,4,120.0,8,,300,,10.0,2.0,2.0,1.0,2.0,3.0
8,,8,,8,,180,8.0,,,,,,3.0
8,,8,,8,,240,9.0,,,,,,3.0
8,,8,,7,420.0,180,,2.0,1.0,2.0,2.0,1.0,2.0
1,40.0,8,,4,80.0,360,,2.0,2.0,1.0,2.0,1.0,3.0
8,,8,,3,180.0,120,,2.0,1.0,2.0,2.0,1.0,3.0
8,,8,,2,120.0,120,,2.0,1.0,2.0,1.0,2.0,3.0
8,,8,,8,,300,8.0,,,,,,3.0
2,180.0,8,,3,60.0,600,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,7,150.0,600,,10.0,2.0,2.0,2.0,1.0,3.0
8,,8,,5,60.0,180,,2.0,1.0,2.0,1.0,2.0,3.0
8,,8,,7,70.0,300,,2.0,2.0,1.0,2.0,2.0,3.0
7,420.0,7,1260.0,2,360.0,60,,2.0,1.0,1.0,1.0,1.0,1.0
3,540.0,7,420.0,3,30.0,300,,9.0,2.0,2.0,1.0,1.0,1.0
3,120.0,5,120.0,7,300.0,120,,2.0,1.0,1.0,2.0,1.0,2.0
8,,2,120.0,1,60.0,120,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,3,180.0,360,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,3,180.0,120,,2.0,2.0,2.0,2.0,1.0,3.0
8,,3,360.0,8,,420,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,5,360.0,120,,2.0,2.0,2.0,1.0,2.0,2.0
8,,1,120.0,5,150.0,120,,2.0,1.0,2.0,1.0,2.0,2.0
8,,8,,8,,120,1.0,,,,,,3.0
3,180.0,2,120.0,5,240.0,180,,2.0,2.0,2.0,2.0,1.0,2.0
1,105.0,8,,8,,480,,1.0,1.0,2.0,1.0,1.0,3.0
7,420.0,8,,7,420.0,300,,1.0,2.0,2.0,1.0,1.0,1.0
8,,8,,8,,240,1.0,,,,,,3.0
8,,1,60.0,8,,240,,2.0,2.0,2.0,2.0,1.0,3.0
3,480.0,8,,7,1680.0,60,,3.0,1.0,2.0,2.0,2.0,1.0
4,240.0,8,,5,600.0,300,,2.0,2.0,1.0,2.0,1.0,1.0
8,,8,,5,600.0,360,,2.0,2.0,1.0,2.0,2.0,2.0
8,,2,120.0,4,240.0,600,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,2,300.0,240,,6.0,2.0,1.0,2.0,1.0,3.0
8,,8,,5,360.0,480,,2.0,2.0,1.0,2.0,1.0,2.0
3,180.0,3,180.0,2,90.0,600,,2.0,2.0,1.0,2.0,1.0,2.0
8,,8,,8,,9999,8.0,,,,,,3.0
2,120.0,8,,8,,540,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,1,10.0,420,,2.0,2.0,2.0,1.0,2.0,3.0
8,,8,,8,,180,1.0,,,,,,3.0
1,60.0,7,420.0,7,420.0,180,,1.0,1.0,1.0,1.0,1.0,1.0
1,9999.0,2,9999.0,4,9999.0,600,,6.0,2.0,1.0,1.0,2.0,
8,,6,720.0,8,,180,,2.0,2.0,1.0,2.0,2.0,2.0
8,,5,2700.0,7,720.0,300,,2.0,1.0,1.0,1.0,2.0,1.0
8,,8,,8,,240,1.0,,,,,,3.0
8,,8,,7,1380.0,300,,2.0,2.0,1.0,1.0,2.0,1.0
8,,5,2400.0,8,,720,,2.0,2.0,1.0,2.0,2.0,2.0
8,,8,,5,300.0,420,,2.0,2.0,1.0,2.0,2.0,2.0
1,60.0,5,600.0,4,80.0,240,,2.0,2.0,1.0,1.0,1.0,1.0
2,120.0,8,,2,180.0,120,,2.0,2.0,2.0,2.0,1.0,3.0
3,180.0,2,120.0,8,,180,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,60,1.0,,,,,,3.0
3,480.0,8,,8,,60,,2.0,2.0,2.0,2.0,1.0,1.0
2,180.0,8,,8,,360,,2.0,2.0,2.0,2.0,1.0,3.0
3,80.0,8,,5,300.0,120,,2.0,2.0,1.0,2.0,1.0,2.0
1,90.0,8,,8,,90,,1.0,2.0,2.0,2.0,1.0,3.0
1,300.0,8,,7,300.0,360,,6.0,2.0,2.0,2.0,1.0,1.0
8,,8,,8,,420,9.0,,,,,,3.0
8,,8,,8,,120,8.0,,,,,,3.0
8,,8,,8,,9999,1.0,,,,,,3.0
8,,2,120.0,7,90.0,480,,2.0,1.0,2.0,1.0,1.0,2.0
8,,8,,7,840.0,9999,,2.0,2.0,2.0,2.0,1.0,2.0
8,,3,180.0,6,2880.0,180,,2.0,1.0,1.0,1.0,1.0,1.0
3,180.0,7,420.0,7,420.0,120,,1.0,2.0,2.0,2.0,1.0,1.0
8,,5,120.0,5,70.0,180,,6.0,2.0,2.0,2.0,1.0,2.0
8,,1,10.0,7,210.0,360,,9.0,1.0,1.0,2.0,2.0,2.0
8,,8,,8,,180,8.0,,,,,,3.0
1,90.0,2,180.0,8,,300,,2.0,2.0,2.0,2.0,1.0,3.0
1,120.0,8,,8,,120,,8.0,2.0,2.0,1.0,1.0,3.0
3,180.0,2,240.0,8,,240,,2.0,2.0,2.0,2.0,1.0,2.0
4,240.0,8,,1,20.0,360,,2.0,2.0,2.0,1.0,1.0,1.0
7,1680.0,3,90.0,7,140.0,240,,1.0,2.0,2.0,1.0,1.0,1.0
8,,4,1680.0,6,180.0,240,,10.0,2.0,1.0,1.0,1.0,1.0
8,,8,,7,420.0,600,,9.0,1.0,2.0,1.0,2.0,2.0
4,240.0,8,,3,60.0,360,,10.0,2.0,2.0,1.0,1.0,1.0
8,,1,60.0,7,420.0,120,,2.0,2.0,1.0,2.0,1.0,2.0
2,120.0,2,120.0,7,420.0,120,,4.0,2.0,2.0,1.0,1.0,2.0
8,,2,120.0,7,840.0,420,,9.0,1.0,2.0,1.0,1.0,1.0
2,180.0,3,120.0,8,,80,,2.0,2.0,2.0,2.0,1.0,2.0
4,240.0,8,,6,360.0,360,,2.0,2.0,2.0,1.0,1.0,1.0
8,,8,,8,,180,5.0,,,,,,3.0
8,,8,,8,,840,1.0,,,,,,3.0
2,120.0,2,60.0,8,,180,,10.0,2.0,2.0,2.0,1.0,3.0
8,,8,,3,120.0,420,,9.0,2.0,2.0,1.0,2.0,3.0
2,120.0,8,,8,,240,,2.0,2.0,2.0,2.0,1.0,3.0
6,720.0,3,270.0,8,,180,,1.0,2.0,2.0,2.0,1.0,1.0
8,,8,,8,,360,5.0,,,,,,3.0
3,360.0,5,1200.0,3,180.0,300,,1.0,1.0,1.0,1.0,1.0,1.0
8,,8,,1,60.0,300,,6.0,2.0,2.0,2.0,1.0,3.0
1,60.0,8,,5,150.0,30,,2.0,1.0,2.0,1.0,2.0,2.0
4,480.0,5,300.0,7,420.0,240,,2.0,1.0,1.0,1.0,1.0,1.0
8,,8,,3,60.0,480,,5.0,2.0,2.0,2.0,1.0,3.0
8,,3,270.0,8,,300,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,210,9.0,,,,,,3.0
8,,8,,5,2400.0,360,,2.0,1.0,1.0,1.0,2.0,2.0
8,,8,,8,,9999,1.0,,,,,,3.0
8,,8,,6,420.0,240,,2.0,1.0,2.0,1.0,2.0,2.0
8,,5,300.0,8,,180,,2.0,2.0,2.0,2.0,1.0,2.0
8,,2,60.0,8,,300,,2.0,1.0,1.0,1.0,2.0,3.0
8,,8,,3,180.0,120,,5.0,2.0,1.0,2.0,2.0,3.0
8,,8,,8,,540,9.0,,,,,,3.0
8,,2,90.0,1,60.0,480,,2.0,2.0,2.0,1.0,1.0,3.0
8,,8,,7,420.0,360,,2.0,1.0,2.0,1.0,2.0,2.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,8,,5,150.0,900,,2.0,2.0,2.0,1.0,2.0,2.0
8,,8,,4,120.0,60,,2.0,2.0,1.0,2.0,1.0,3.0
8,,8,,7,480.0,180,,2.0,1.0,1.0,1.0,2.0,2.0
4,600.0,3,420.0,7,120.0,540,,2.0,1.0,2.0,1.0,1.0,1.0
8,,8,,5,300.0,480,,2.0,2.0,1.0,2.0,1.0,2.0
8,,2,180.0,5,150.0,300,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,8,,180,1.0,,,,,,3.0
8,,8,,2,120.0,45,,9.0,1.0,2.0,1.0,2.0,3.0
2,120.0,3,180.0,7,480.0,300,,2.0,2.0,2.0,1.0,1.0,1.0
2,90.0,3,45.0,7,160.0,480,,2.0,2.0,2.0,1.0,1.0,2.0
8,,8,,7,1260.0,360,,2.0,2.0,1.0,2.0,2.0,1.0
1,60.0,8,,8,,360,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,360,1.0,,,,,,3.0
8,,8,,3,180.0,240,,3.0,2.0,2.0,2.0,2.0,3.0
8,,8,,4,240.0,180,,10.0,2.0,2.0,2.0,1.0,3.0
3,180.0,2,180.0,8,,540,,2.0,2.0,2.0,2.0,1.0,2.0
2,480.0,4,360.0,2,480.0,240,,10.0,1.0,2.0,1.0,1.0,1.0
8,,5,240.0,1,30.0,180,,3.0,1.0,2.0,1.0,1.0,2.0
8,,8,,7,300.0,60,,2.0,2.0,2.0,2.0,2.0,2.0
8,,8,,2,60.0,360,,10.0,2.0,2.0,2.0,1.0,3.0
8,,8,,7,180.0,120,,2.0,2.0,2.0,1.0,2.0,3.0
8,,8,,8,,480,5.0,,,,,,3.0
8,,8,,6,360.0,360,,3.0,1.0,2.0,2.0,2.0,2.0
8,,8,,6,180.0,120,,10.0,1.0,1.0,1.0,2.0,2.0
8,,8,,2,40.0,180,,2.0,2.0,2.0,1.0,2.0,3.0
8,,8,,8,,600,1.0,,,,,,3.0
2,120.0,7,420.0,5,150.0,300,,10.0,2.0,2.0,1.0,1.0,1.0
8,,8,,7,150.0,300,,2.0,1.0,1.0,1.0,2.0,3.0
8,,1,60.0,3,120.0,480,,10.0,1.0,2.0,1.0,1.0,3.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,8,,8,,240,1.0,,,,,,3.0
8,,8,,8,,120,1.0,,,,,,3.0
8,,8,,8,,240,9.0,,,,,,3.0
8,,8,,5,150.0,360,,10.0,1.0,2.0,1.0,2.0,2.0
8,,6,180.0,6,180.0,180,,2.0,1.0,1.0,1.0,1.0,2.0
8,,8,,7,420.0,240,,2.0,1.0,2.0,1.0,2.0,2.0
8,,8,,8,,240,10.0,,,,,,3.0
8,,8,,8,,120,1.0,,,,,,3.0
2,240.0,8,,5,300.0,180,,2.0,2.0,1.0,2.0,1.0,2.0
8,,8,,8,,9999,1.0,,,,,,3.0
8,,8,,7,70.0,120,,6.0,1.0,2.0,1.0,2.0,3.0
8,,8,,3,180.0,120,,2.0,2.0,2.0,2.0,1.0,3.0
8,,8,,5,450.0,300,,9.0,2.0,2.0,1.0,2.0,2.0
8,,8,,3,180.0,360,,2.0,2.0,2.0,2.0,1.0,3.0
5,300.0,8,,3,90.0,300,,2.0,2.0,2.0,2.0,1.0,1.0
8,,8,,5,300.0,360,,2.0,1.0,1.0,2.0,1.0,2.0
8,,8,,8,,9999,5.0,,,,,,3.0
8,,2,120.0,8,,300,,1.0,2.0,2.0,2.0,1.0,3.0
8,,8,,8,,60,1.0,,,,,,3.0
8,,8,,5,120.0,30,,9.0,2.0,2.0,1.0,2.0,3.0
8,,8,,5,100.0,300,,2.0,2.0,2.0,1.0,2.0,3.0
8,,7,420.0,3,45.0,60,,2.0,1.0,1.0,1.0,1.0,2.0
3,180.0,8,,8,,180,,2.0,2.0,2.0,2.0,1.0,2.0
5,300.0,8,,5,300.0,90,,2.0,2.0,1.0,1.0,1.0,1.0
2,120.0,8,,4,120.0,240,,2.0,1.0,2.0,1.0,1.0,2.0
8,,8,,6,1080.0,180,,2.0,2.0,1.0,2.0,1.0,2.0
8,,8,,7,420.0,600,,2.0,1.0,2.0,2.0,2.0,2.0
8,,8,,5,300.0,540,,9.0,1.0,2.0,1.0,2.0,2.0
8,,2,120.0,2,120.0,240,,2.0,1.0,2.0,2.0,2.0,3.0
8,,8,,8,,180,8.0,,,,,,3.0
8,,8,,7,600.0,300,,2.0,1.0,1.0,1.0,2.0,2.0
8,,7,840.0,8,,180,,6.0,1.0,2.0,2.0,2.0,1.0
8,,8,,4,480.0,240,,3.0,2.0,2.0,2.0,2.0,3.0
3,360.0,7,300.0,5,900.0,120,,2.0,1.0,2.0,1.0,1.0,1.0
8,,2,120.0,4,240.0,180,,10.0,1.0,2.0,1.0,1.0,2.0
8,,8,,6,180.0,120,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,7,840.0,480,,2.0,1.0,1.0,1.0,2.0,2.0
3,1440.0,8,,7,1260.0,180,,2.0,1.0,1.0,2.0,2.0,1.0
8,,8,,5,600.0,180,,2.0,2.0,2.0,1.0,1.0,2.0
8,,3,180.0,3,240.0,300,,9.0,2.0,1.0,1.0,1.0,2.0
3,180.0,8,,8,,90,,2.0,2.0,2.0,2.0,1.0,2.0
8,,8,,1,60.0,60,,2.0,2.0,2.0,1.0,2.0,3.0
8,,8,,2,120.0,9999,,2.0,1.0,1.0,2.0,1.0,3.0
8,,1,120.0,5,150.0,120,,2.0,1.0,1.0,1.0,1.0,2.0
8,,8,,7,2520.0,120,,6.0,1.0,1.0,1.0,2.0,1.0
1,120.0,8,,5,120.0,240,,2.0,1.0,2.0,2.0,1.0,2.0
8,,8,,8,,720,1.0,,,,,,3.0
8,,8,,8,,720,1.0,,,,,,3.0
8,,8,,5,900.0,660,,2.0,1.0,1.0,1.0,1.0,2.0
8,,8,,8,,600,1.0,,,,,,3.0
2,120.0,8,,7,120.0,360,,2.0,2.0,2.0,1.0,1.0,2.0
5,300.0,8,,8,,120,,9.0,2.0,1.0,2.0,2.0,1.0
